crash_date,crash_time,borough,zip_code,latitude,longitude,location,on_street_name,off_street_name,cross_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,contributing_factor_vehicle_3,contributing_factor_vehicle_4,contributing_factor_vehicle_5,collision_id,vehicle_type_code1,vehicle_type_code2,vehicle_type_code_3,vehicle_type_code_4,vehicle_type_code_5
2025-03-31T00:00:00Z,22:34:00,NA,NA,40.75368,-73.91469,"
,  
(40.75368, -73.91469)",48 ST,NORTHERN BLVD,NA,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,NA,NA,NA,NA,4802665,Taxi,NA,NA,NA,NA
2025-03-31T00:00:00Z,04:41:00,BROOKLYN,11210,40.616486,-73.9517,"
,  
(40.616486, -73.9517)",E 23 ST,AVENUE N,NA,4,0,0,0,0,0,4,0,View Obstructed/Limited,Unspecified,Unspecified,Unspecified,NA,4802847,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,NA
2025-03-31T00:00:00Z,16:20:00,NA,NA,40.616276,-74.15255,"
,  
(40.616276, -74.15255)",MARTIN LUTHER KING JR,NA,NA,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,NA,NA,NA,NA,4802633,Sedan,NA,NA,NA,NA
2025-03-31T00:00:00Z,02:58:00,BROOKLYN,11221,40.691822,-73.922226,"
,  
(40.691822, -73.922226)",BUSHWICK AVE,GROVE ST,NA,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Driver Inattention/Distraction,NA,NA,NA,4802682,Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
2025-03-31T00:00:00Z,20:50:00,BROOKLYN,11219,40.626827,-73.99679,"
,  
(40.626827, -73.99679)",NEW UTRECHT AVE,61 ST,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,4802579,Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
2025-03-31T00:00:00Z,20:03:00,BROOKLYN,11209,40.62432,-74.02475,"
,  
(40.62432, -74.02475)",82 ST,5 AVE,NA,1,0,0,0,1,0,0,0,View Obstructed/Limited,Driver Inattention/Distraction,NA,NA,NA,4802570,Sedan,E-Bike,NA,NA,NA
2025-03-31T00:00:00Z,08:30:00,QUEENS,11417,40.67719,-73.8397,"
,  
(40.67719, -73.8397)",NA,NA,109-46    98 ST,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,NA,NA,NA,4802609,Sedan,NA,NA,NA,NA
2025-03-31T00:00:00Z,13:00:00,QUEENS,11416,40.6839,-73.844604,"
,  
(40.6839, -73.844604)",NA,NA,101-21    95 ST,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,NA,NA,NA,4802522,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-31T00:00:00Z,04:30:00,BROOKLYN,11216,40.676876,-73.949844,"
,  
(40.676876, -73.949844)",NOSTRAND AVE,DEAN ST,NA,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4802764,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2025-03-31T00:00:00Z,00:23:00,MANHATTAN,10031,40.819656,-73.953545,"
,  
(40.819656, -73.953545)",NA,NA,519       W 135 ST,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4802433,Sedan,Taxi,NA,NA,NA
2025-03-31T00:00:00Z,22:50:00,NA,NA,40.625908,-74.15576,"
,  
(40.625908, -74.15576)",FOREST AVE,VAN PELT AVE,NA,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,NA,NA,NA,NA,4802870,Pick-up Truck,NA,NA,NA,NA
2025-03-31T00:00:00Z,10:45:00,BROOKLYN,11216,40.681805,-73.94986,"
,  
(40.681805, -73.94986)",HALSEY ST,NOSTRAND AVE,NA,0,0,0,0,0,0,0,0,Steering Failure,Unspecified,NA,NA,NA,4802720,Sedan,Sedan,NA,NA,NA
2025-03-31T00:00:00Z,14:30:00,BROOKLYN,11226,40.65143,-73.949486,"
,  
(40.65143, -73.949486)",NA,NA,1427      NOSTRAND AVE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4802605,Station Wagon/Sport Utility Vehicle,Box Truck,NA,NA,NA
2025-03-31T00:00:00Z,06:35:00,QUEENS,11354,40.76435,-73.82594,"
,  
(40.76435, -73.82594)",NORTHERN BLVD,BOWNE ST,NA,2,0,0,0,0,0,2,0,Alcohol Involvement,Unspecified,NA,NA,NA,4802505,Sedan,Tractor Truck Diesel,NA,NA,NA
2025-03-31T00:00:00Z,21:24:00,QUEENS,11434,40.68794,-73.78963,"
,  
(40.68794, -73.78963)",LINDEN BLVD,158 ST,NA,3,0,0,0,0,0,3,0,Turning Improperly,Unspecified,NA,NA,NA,4802648,Sedan,Sedan,NA,NA,NA
2025-03-31T00:00:00Z,14:48:00,QUEENS,11432,40.714054,-73.778,"
,  
(40.714054, -73.778)",184 ST,HILLSIDE AVE,NA,1,0,0,0,0,0,1,0,Driver Inexperience,Unspecified,NA,NA,NA,4802637,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-31T00:00:00Z,19:44:00,BROOKLYN,11236,40.637367,-73.89271,"
,  
(40.637367, -73.89271)",NA,NA,1847      ROCKAWAY PKWY,3,0,0,0,0,0,3,0,Failure to Yield Right-of-Way,Unspecified,NA,NA,NA,4802703,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-31T00:00:00Z,00:00:00,MANHATTAN,10035,40.789146,-73.92983,"
,  
(40.789146, -73.92983)",NA,NA,600       E 125 ST,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,NA,NA,NA,4802802,Sedan,NA,NA,NA,NA
2025-03-31T00:00:00Z,14:38:00,BRONX,10460,40.841087,-73.86448,"
,  
(40.841087, -73.86448)",E TREMONT AVE,WHITE PLAINS RD,NA,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,NA,NA,NA,NA,4802862,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2025-03-31T00:00:00Z,16:02:00,NA,NA,40.665215,-73.77155,"
,  
(40.665215, -73.77155)",145 AVE,177 ST,NA,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,NA,NA,NA,4802684,Sedan,Sedan,NA,NA,NA
2025-03-31T00:00:00Z,21:02:00,NA,NA,40.666073,-73.76174,"
,  
(40.666073, -73.76174)",S CONDUIT AVE,183 ST,NA,1,0,0,0,0,0,1,0,Pavement Defective,Unspecified,NA,NA,NA,4802745,Sedan,Sedan,NA,NA,NA
2025-03-31T00:00:00Z,19:10:00,QUEENS,11691,40.604538,-73.7578,"
,  
(40.604538, -73.7578)",MCBRIDE ST,HOLLYWOOD CT,NA,0,0,0,0,0,0,0,0,Animals Action,NA,NA,NA,NA,4803214,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2025-03-31T00:00:00Z,15:17:00,BROOKLYN,11220,40.639084,-74.00941,"
,  
(40.639084, -74.00941)",7 AVE,56 ST,NA,2,0,0,0,0,0,2,0,Passing Too Closely,Unspecified,NA,NA,NA,4803275,Station Wagon/Sport Utility Vehicle,Box Truck,NA,NA,NA
2025-03-31T00:00:00Z,11:20:00,NA,NA,40.604153,-74.05198,"
,  
(40.604153, -74.05198)",VERRAZANO BRIDGE UPPER,NA,NA,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,NA,NA,4803169,Taxi,Pick-up Truck,Station Wagon/Sport Utility Vehicle,NA,NA
2025-03-31T00:00:00Z,10:12:00,BROOKLYN,11235,40.57741,-73.962364,"
,  
(40.57741, -73.962364)",BRIGHTON BEACH AVE,BRIGHTON 5 ST,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,4803132,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2025-03-31T00:00:00Z,12:31:00,NA,NA,40.836807,-73.874344,"
,  
(40.836807, -73.874344)",CROSS BRONX EXPRESSWAY,EAST 177 STREET,NA,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4803224,Sedan,Tractor Truck Diesel,NA,NA,NA
2025-03-31T00:00:00Z,00:15:00,QUEENS,11365,40.74165,-73.80525,"
,  
(40.74165, -73.80525)",NA,NA,57-11     163 ST,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,NA,NA,NA,4803128,Sedan,Sedan,NA,NA,NA
2025-03-31T00:00:00Z,09:30:00,BROOKLYN,11208,40.69071,-73.870125,"
,  
(40.69071, -73.870125)",NICHOLS AVE,JAMAICA AVE,NA,1,0,1,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4803142,Pick-up Truck,NA,NA,NA,NA
2025-03-31T00:00:00Z,11:50:00,NA,NA,40.604153,-74.05198,"
,  
(40.604153, -74.05198)",VERRAZANO BRIDGE UPPER,NA,NA,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,NA,NA,4803168,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA
2025-03-31T00:00:00Z,04:30:00,MANHATTAN,10034,40.8658,-73.92,"
,  
(40.8658, -73.92)",W 207 ST,SHERMAN AVE,NA,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,Unspecified,NA,4803310,Sedan,Taxi,Sedan,NA,NA
2025-03-31T00:00:00Z,09:23:00,NA,NA,40.74091,-73.726654,"
,  
(40.74091, -73.726654)",CROSS ISLAND PARKWAY,NA,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4802808,Sedan,NA,NA,NA,NA
2025-03-31T00:00:00Z,10:57:00,NA,NA,NA,NA,NA,VAN CORTLANDT PARK S,null,NA,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,NA,NA,NA,4802538,Sedan,Bus,NA,NA,NA
2025-03-31T00:00:00Z,22:35:00,NA,NA,40.593163,-73.9086,"
,  
(40.593163, -73.9086)",BELT PARKWAY,NA,NA,0,0,0,0,0,0,0,0,Obstruction/Debris,NA,NA,NA,NA,4802600,Sedan,NA,NA,NA,NA
2025-03-31T00:00:00Z,17:00:00,MANHATTAN,10025,40.791664,-73.96468,"
,  
(40.791664, -73.96468)",CENTRAL PARK W,W 96 ST,NA,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4802650,Sedan,Bike,NA,NA,NA
2025-03-31T00:00:00Z,11:51:00,QUEENS,11691,40.598087,-73.75838,"
,  
(40.598087, -73.75838)",DEERFIELD RD,BRIAR PL,NA,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,Unspecified,NA,4802750,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA
2025-03-31T00:00:00Z,22:33:00,NA,NA,40.733376,-73.86665,"
,  
(40.733376, -73.86665)",LONG ISLAND EXPRESSWAY,NA,NA,1,0,0,0,0,0,1,0,Following Too Closely,Following Too Closely,NA,NA,NA,4802695,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-31T00:00:00Z,00:03:00,QUEENS,11366,40.723476,-73.804955,"
,  
(40.723476, -73.804955)",NA,NA,77-30     164 ST,1,0,1,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4802213,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2025-03-31T00:00:00Z,08:54:00,NA,NA,40.675507,-74.00075,"
,  
(40.675507, -74.00075)",BROOKLYN QUEENS EXPRESSWAY,NA,NA,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4802814,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-31T00:00:00Z,06:18:00,MANHATTAN,10031,40.82902,-73.94484,"
,  
(40.82902, -73.94484)",AMSTERDAM AVE,W 151 ST,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4802437,Taxi,Box Truck,NA,NA,NA
2025-03-31T00:00:00Z,00:00:00,MANHATTAN,10065,40.76614,-73.97165,"
,  
(40.76614, -73.97165)",5 AVE,E 62 ST,NA,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4802848,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-31T00:00:00Z,23:30:00,BROOKLYN,11219,40.636913,-73.99374,"
,  
(40.636913, -73.99374)",12 AVE,48 ST,NA,1,0,1,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4803104,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2025-03-31T00:00:00Z,05:43:00,QUEENS,11358,40.75796,-73.78566,"
,  
(40.75796, -73.78566)",196 ST,NORTHERN BLVD,NA,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,NA,NA,NA,NA,4802481,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2025-03-31T00:00:00Z,10:43:00,BROOKLYN,11201,40.692154,-73.99344,"
,  
(40.692154, -73.99344)",AITKEN PL,CLINTON ST,NA,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,NA,NA,NA,4802628,Van,NA,NA,NA,NA
2025-03-31T00:00:00Z,20:26:00,STATEN ISLAND,10301,40.640087,-74.086624,"
,  
(40.640087, -74.086624)",NA,NA,151       HENDRICKS AVE,1,0,1,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4803025,Sedan,NA,NA,NA,NA
2025-03-31T00:00:00Z,07:00:00,BROOKLYN,11206,40.70679,-73.93371,"
,  
(40.70679, -73.93371)",INGRAHAM ST,BOGART ST,NA,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4802591,Pickup with mounted Camper,NA,NA,NA,NA
2025-03-31T00:00:00Z,13:30:00,MANHATTAN,10022,40.760803,-73.97311,"
,  
(40.760803, -73.97311)",NA,NA,545       MADISON AVE,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,NA,NA,NA,4802546,Station Wagon/Sport Utility Vehicle,Motorcycle,NA,NA,NA
2025-03-31T00:00:00Z,10:00:00,BROOKLYN,11201,40.691193,-73.997765,"
,  
(40.691193, -73.997765)",ATLANTIC AVE,HICKS ST,NA,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,NA,NA,NA,4802580,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2025-03-31T00:00:00Z,14:05:00,QUEENS,11362,40.753647,-73.74439,"
,  
(40.753647, -73.74439)",CROSS ISLAND PKWY,LONG ISLAND EXPY,NA,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,NA,NA,4802547,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,NA,NA
2025-03-31T00:00:00Z,21:59:00,QUEENS,11385,40.707222,-73.91269,"
,  
(40.707222, -73.91269)",ONDERDONK AVE,HIMROD ST,NA,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,NA,NA,NA,4802610,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-31T00:00:00Z,07:30:00,BROOKLYN,11233,40.67188,-73.91413,"
,  
(40.67188, -73.91413)",EASTERN PKWY,THOMAS S BOYLAND ST,NA,1,0,0,0,0,0,1,0,Unspecified,Unspecified,NA,NA,NA,4802494,Sedan,Sedan,NA,NA,NA
2025-03-31T00:00:00Z,07:20:00,NA,NA,40.843998,-73.897514,"
,  
(40.843998, -73.897514)",CROSS BRONX EXPY,3 AVE,NA,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,NA,NA,NA,4802792,Sedan,Box Truck,NA,NA,NA
2025-03-31T00:00:00Z,21:45:00,NA,NA,40.624958,-74.14577,"
,  
(40.624958, -74.14577)",FOREST AVE,WILLOW RD E,NA,1,0,1,0,0,0,0,0,View Obstructed/Limited,NA,NA,NA,NA,4802869,Sedan,NA,NA,NA,NA
2025-03-31T00:00:00Z,23:20:00,BRONX,10460,40.851063,-73.882324,"
,  
(40.851063, -73.882324)",SOUTHERN BLVD,E 183 ST,NA,0,0,0,0,0,0,0,0,Passenger Distraction,Other Vehicular,Other Vehicular,NA,NA,4802951,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA
2025-03-31T00:00:00Z,09:00:00,BROOKLYN,11223,40.583664,-73.97175,"
,  
(40.583664, -73.97175)",SHORE PKWY,W 3 ST,NA,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,NA,NA,NA,4802523,Pick-up Truck,E-Bike,NA,NA,NA
2025-03-31T00:00:00Z,12:45:00,NA,NA,40.707893,-73.84889,"
,  
(40.707893, -73.84889)",JACKIE ROBINSON PKWY,NA,NA,1,0,0,0,0,0,1,0,Aggressive Driving/Road Rage,Unspecified,NA,NA,NA,4802603,Station Wagon/Sport Utility Vehicle,Pick-up Truck,NA,NA,NA
2025-03-31T00:00:00Z,17:11:00,BROOKLYN,11233,40.68561,-73.923256,"
,  
(40.68561, -73.923256)",RALPH AVE,HANCOCK ST,NA,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4802715,Taxi,NA,NA,NA,NA
2025-03-31T00:00:00Z,07:00:00,BROOKLYN,11201,40.704193,-73.981674,"
,  
(40.704193, -73.981674)",NA,NA,160       JOHN ST,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,NA,NA,NA,4802629,Sedan,NA,NA,NA,NA
2025-03-31T00:00:00Z,20:12:00,MANHATTAN,10032,40.84231,-73.93514,"
,  
(40.84231, -73.93514)",AMSTERDAM AVE,W 172 ST,NA,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,NA,NA,NA,4802669,Sedan,Sedan,NA,NA,NA
2025-03-31T00:00:00Z,10:43:00,QUEENS,11365,40.739407,-73.78629,"
,  
(40.739407, -73.78629)",NA,NA,61-42     188 ST,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4802569,Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
2025-03-31T00:00:00Z,12:30:00,QUEENS,11364,40.74832,-73.75605,"
,  
(40.74832, -73.75605)",NA,NA,61-27     SPRINGFIELD BLVD,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4802977,Sedan,NA,NA,NA,NA
2025-03-31T00:00:00Z,16:20:00,BROOKLYN,11236,40.63739,-73.91037,"
,  
(40.63739, -73.91037)",E 84 ST,FLATLANDS AVE,NA,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,NA,NA,NA,4802763,Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
2025-03-31T00:00:00Z,01:29:00,BROOKLYN,11230,0,0,"
,  
(0.0, 0.0)",NA,NA,1145      CONEY ISLAND AVE,0,0,0,0,0,0,0,0,Passenger Distraction,Other Vehicular,NA,NA,NA,4802850,PK,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-31T00:00:00Z,09:30:00,MANHATTAN,10029,40.786243,-73.95,"
,  
(40.786243, -73.95)",NA,NA,152       E 97 ST,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,NA,NA,NA,4802689,Sedan,NA,NA,NA,NA
2025-03-31T00:00:00Z,10:02:00,QUEENS,11378,40.71332,-73.905624,"
,  
(40.71332, -73.905624)",NA,NA,62-14     60 ST,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,NA,NA,NA,4802636,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-31T00:00:00Z,10:57:00,BROOKLYN,11236,40.63831,-73.894455,"
,  
(40.63831, -73.894455)",NA,NA,1787      ROCKAWAY PKWY,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,NA,4802701,Sedan,PK,Sedan,Sedan,NA
2025-03-31T00:00:00Z,16:09:00,QUEENS,11378,40.72605,-73.89485,"
,  
(40.72605, -73.89485)",NA,NA,69-12     GRAND AVE,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,NA,NA,NA,4802821,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-31T00:00:00Z,01:53:00,NA,NA,40.666435,-73.83478,"
,  
(40.666435, -73.83478)",BELT PARKWAY,NA,NA,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,NA,NA,NA,4802288,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2025-03-31T00:00:00Z,17:15:00,NA,NA,40.7699,-73.91608,"
,  
(40.7699, -73.91608)",GRAND CENTRAL PKWY,NA,NA,1,0,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,Following Too Closely,Unspecified,NA,NA,4802664,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,NA,NA
2025-03-31T00:00:00Z,00:40:00,NA,NA,40.737553,-73.85089,"
,  
(40.737553, -73.85089)",LONG ISLAND EXPRESSWAY,NA,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4802444,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-31T00:00:00Z,14:16:00,QUEENS,11423,40.70875,-73.77776,"
,  
(40.70875, -73.77776)",NA,NA,182-30    JAMAICA AVE,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,NA,NA,NA,NA,4802635,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2025-03-31T00:00:00Z,14:00:00,QUEENS,11419,40.69121,-73.81354,"
,  
(40.69121, -73.81354)",103 AVE,133 ST,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4802828,Sedan,Sedan,NA,NA,NA
2025-03-31T00:00:00Z,06:50:00,NA,NA,40.737797,-73.8507,"
,  
(40.737797, -73.8507)",LONG ISLAND EXPRESSWAY,NA,NA,1,0,0,0,0,0,1,0,Unspecified,Unspecified,NA,NA,NA,4802691,Pick-up Truck,Pick-up Truck,NA,NA,NA
2025-03-31T00:00:00Z,21:14:00,MANHATTAN,10030,40.81967,-73.94423,"
,  
(40.81967, -73.94423)",FREDERICK DOUGLASS BLVD,W 140 ST,NA,1,0,1,0,0,0,0,0,Pavement Slippery,NA,NA,NA,NA,4802755,Sedan,NA,NA,NA,NA
2025-03-31T00:00:00Z,14:00:00,BROOKLYN,11205,40.69792,-73.97279,"
,  
(40.69792, -73.97279)",FLUSHING AVE,ADELPHI ST,NA,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,NA,NA,NA,4802568,Van,Motorcycle,NA,NA,NA
2025-03-31T00:00:00Z,14:55:00,BROOKLYN,11220,40.641434,-74.017815,"
,  
(40.641434, -74.017815)",4 AVE,59 ST,NA,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,NA,NA,NA,NA,4802584,Sedan,NA,NA,NA,NA
2025-03-31T00:00:00Z,16:50:00,BROOKLYN,11230,40.62657,-73.970924,"
,  
(40.62657, -73.970924)",OCEAN PKWY,AVENUE I,NA,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,NA,NA,NA,NA,4802651,NA,NA,NA,NA,NA
2025-03-31T00:00:00Z,09:20:00,BRONX,10472,40.83413,-73.87474,"
,  
(40.83413, -73.87474)",E 174 ST,HARROD AVE,NA,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,NA,NA,NA,4802525,Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
2025-03-31T00:00:00Z,04:30:00,QUEENS,11357,40.779354,-73.82451,"
,  
(40.779354, -73.82451)",22 AVE,144 ST,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,4802575,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-31T00:00:00Z,23:27:00,NA,NA,40.719975,-73.82609,"
,  
(40.719975, -73.82609)",VAN WYCK EXPWY,NA,NA,2,0,0,0,0,0,2,0,Pavement Slippery,Pavement Slippery,NA,NA,NA,4802712,Station Wagon/Sport Utility Vehicle,Box Truck,NA,NA,NA
2025-03-31T00:00:00Z,15:35:00,MANHATTAN,10001,40.74592,-73.98962,"
,  
(40.74592, -73.98962)",NA,NA,43        W 28 ST,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,NA,NA,NA,4803082,PK,Bike,NA,NA,NA
2025-03-31T00:00:00Z,19:45:00,MANHATTAN,10018,40.75108,-73.986855,"
,  
(40.75108, -73.986855)",W 36 ST,AVENUE OF THE AMERICAS,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4802641,Taxi,Sedan,NA,NA,NA
2025-03-31T00:00:00Z,21:49:00,NA,NA,40.608364,-74.038666,"
,  
(40.608364, -74.038666)",VERRAZANO BRIDGE LOWER,NA,NA,1,0,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,NA,NA,NA,NA,4802729,Sedan,NA,NA,NA,NA
2025-03-31T00:00:00Z,02:25:00,NA,NA,40.764267,-73.722946,"
,  
(40.764267, -73.722946)",LONG ISLAND EXPRESSWAY,NA,NA,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,NA,NA,NA,4802474,Sedan,Sedan,NA,NA,NA
2025-03-31T00:00:00Z,15:42:00,MANHATTAN,10023,40.775227,-73.98323,"
,  
(40.775227, -73.98323)",NA,NA,137       W 67 ST,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inexperience,NA,NA,NA,4802616,Bus,Sedan,NA,NA,NA
2025-03-31T00:00:00Z,11:15:00,BRONX,10452,40.836624,-73.92611,"
,  
(40.836624, -73.92611)",NELSON AVE,W 167 ST,NA,0,0,0,0,0,0,0,0,Passing Too Closely,Driver Inattention/Distraction,NA,NA,NA,4802784,Box Truck,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-31T00:00:00Z,20:36:00,STATEN ISLAND,10312,40.54696,-74.18128,"
,  
(40.54696, -74.18128)",ARDEN AVE,DRUMGOOLE RD W,NA,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,NA,NA,NA,4802668,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-31T00:00:00Z,03:55:00,BRONX,10455,40.819874,-73.91667,"
,  
(40.819874, -73.91667)",NA,NA,389       E 154 ST,0,0,0,0,0,0,0,0,Backing Unsafely,NA,NA,NA,NA,4803070,Sedan,NA,NA,NA,NA
2025-03-31T00:00:00Z,09:40:00,STATEN ISLAND,10310,40.64513,-74.10872,"
,  
(40.64513, -74.10872)",BARD AVE,RICHMOND TER,NA,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,NA,NA,NA,4802723,Pick-up Truck,Sedan,NA,NA,NA
2025-03-31T00:00:00Z,09:30:00,STATEN ISLAND,10305,40.607098,-74.06099,"
,  
(40.607098, -74.06099)",SCHOOL RD,BAY ST,NA,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4802493,Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
